0.0044138,0.0243026,0.0146779,0.0039497,0.0263552,,0,0.48,0.252873563,0,0
0.0032041,0.0183553,0.0119438,0.0021101,0.0262453,,0,0.71641791,0.357894737,0,0.686567164
0.0069051,0.0594757,0.0137666,0.0091064,0.0286845,,0,0,0.258675079,0,0
0.0102428,0.0522381,0.0164739,0.0082993,0.0414392,,0.03030303,0,0.038338658,0.03030303,0
0.0225328,0.0419592,0.0154007,0.0100764,0.0288413,,0.051282051,0,0.24,0.024390244,0.023809524
0.0037361,0.0298185,0.0133924,0.0048755,0.0268236,,0.947368421,0,0.157099698,0,0
0.0156478,0.054552,0.0233361,0.0131021,0.0298188,,0.071428571,0,0.203389831,0.857142857,0
0.0041846,0.0270861,0.0077565,0.0031945,0.0344659,,0.96,0,0.214953271,0.101694915,0
0.0157309,0.0694643,0.0304201,0.014924,0.0321106,,0,0,0.040955631,0,0
0.0139827,0.0701002,0.0171377,0.0144877,0.0281798,,0,0,0,0.064516129,0
0.0092315,0.0434191,0.0202302,0.0110392,0.0311229,,0.962962963,0.137931034,0,0.962962963,0.137931034
0.0119125,0.0450625,0.0148776,0.0084874,0.0282525,,0.03125,0,0.068965517,0.121212121,0
0.0084522,0.0518994,0.0205452,0.0080382,0.0293497,,0,0,0.224806202,0.90625,0
0.0468657,0.1606755,0.0744662,0.0249866,0.0301017,,0,0,0.168582375,0.032258065,0
0.0050561,0.0355158,0.0140713,0.0064664,0.0283394,,0.028169014,0,0.291497976,0.028169014,0
0.0102775,0.0429188,0.0188781,0.0068834,0.0275413,,0.057142857,0.057142857,0.276923077,0.972972973,0.96
0.0073197,0.0556868,0.0181567,0.0057073,0.031534,,0,0,0,0,0
0.0074766,0.030609,0.0141099,0.0047396,0.0287521,,0,0,0.173553719,0,0
0.0042673,0.024672,0.0174615,0.0039121,0.031872,,0.657142857,0,0.355555556,0.657142857,0
0.0088011,0.0664893,0.0275327,0.0095117,0.0317829,,0.026666667,0,0.200743494,0.026666667,0
0.0033461,0.029944,0.0073952,0.0035,0.0252303,,0,0.031746032,0.022304833,0.056338028,0.026666667
0.0032273,0.018915,0.0054581,0.0026008,0.0232476,,0,0,0,0,0
0.0060818,0.045995,0.014211,0.0060332,0.032529,,0.023809524,0,0.244067797,0.023809524,0.243902439
0.0083359,0.039555,0.0180021,0.0054784,0.0258354,,0,0.021276596,0.253333333,0,0.145833333
0.0125363,0.0615442,0.0232819,0.0101611,0.0287182,,0,0.075,0.159695817,0,0.666666667
0.0049409,0.0349888,0.0168015,0.0057698,0.0252612,,0.022988506,0.162790698,0.021052632,0.022988506,0
0.0077145,0.0487712,0.0163642,0.0065827,0.0259394,,0.019417476,0,0.363057325,0.019417476,0.198019802
0.0064136,0.0486376,0.0154289,0.0055052,0.0276753,,0.925925926,0,0.195918367,0,0.03030303
0.003543,0.0366332,0.0134118,0.0035233,0.0269016,,0.145454545,0.031746032,0.102766798,0.145454545,0.098360656
0.0023075,0.0190579,0.012912,0.0028383,0.0237916,,0,0.029411765,0.375545852,0,0.142857143
0.0051241,0.0408242,0.0145758,0.010273,0.0279142,,0,0,0.007751938,0.029850746,0.941176471
0.0047943,0.0265245,0.0102934,0.0039762,0.0325762,,0.647058824,0,0.277966102,0,0
0.0191021,0.0804955,0.0558538,0.0149881,0.0350892,,0.031746032,0.025641026,0.038461538,0.031746032,0.055555556
0.0119288,0.0733766,0.0252595,0.0118826,0.0297853,,0,0.098360656,0.397476341,0,0
0.0152485,0.0897287,0.0322142,0.0116954,0.0252127,,0.555555556,0,0.126865672,0.555555556,0.032786885
0.0060966,0.0450958,0.0221513,0.0085244,0.0290487,,0,0,0.103321033,0,0
0.0059231,0.0579123,0.0190677,0.0061005,0.0345195,,0.039215686,0.032258065,0.248995984,0.984615385,0
0.0164363,0.0614208,0.0270696,0.0097493,0.0285883,,0.06779661,0.222222222,0.18699187,0.06779661,0.807017544
0.0083464,0.0540358,0.022205,0.0079935,0.0295427,,0.058823529,0,0.053231939,0.058823529,0.027777778
0.0274164,0.0390896,0.024181,0.0070615,0.0538876,,0.068181818,0.356164384,0.034013605,0.020833333,0
0.0107145,0.0649863,0.0264118,0.0414765,0.0408069,,0,0,0.073800738,0,0.031746032
0.0070999,0.0813057,0.0190322,0.0056023,0.0227707,,0.131147541,0,0.114478114,0.35,0
0.0032208,0.0222107,0.0075957,0.0032053,0.0252269,,0.036363636,0,0.215767635,0,0
0.0113782,0.0402687,0.01327,0.0052558,0.03299,,0.075471698,0,0.094420601,0.075471698,0.714285714
0.0027084,0.0191171,0.0060239,0.0033097,0.0277936,,0,0,0,0.04,0
0.0045857,0.0366296,0.0135941,0.0049034,0.0289064,,0,0,0.007722008,0,0
0.0070103,0.0588863,0.0213106,0.00905,0.0286583,,0,0,0.162162162,0,0.12345679
0.0063869,0.0513648,0.0140739,0.0041595,0.0247543,,0.12345679,0,0.238297872,0.12345679,0.024096386
0.0047681,0.0228962,0.0098435,0.0042079,0.0358219,,0.044444444,0.031746032,0.214953271,0,0.031746032
0.0023817,0.0154595,0.0068153,0.002433,0.0280035,,0,0,0.011111111,0,0.026315789
0.0030023,0.0170536,0.0093517,0.0027288,0.0311594,,0.031746032,0,0.217898833,0.029411765,0
0.0037586,0.0260774,0.0127395,0.0039972,0.0235316,,0,0.024691358,0.022900763,0,0
0.0050279,0.0325915,0.0136892,0.0037993,0.0261632,,0,0.06185567,0.393103448,0,0
0.002313,0.0133904,0.0054431,0.0014842,0.0238058,,0,0,0.014705882,0,0
0.0026071,0.0258375,0.0097264,0.0023998,0.0252966,,0,0,0.0078125,0,0.02247191
0.003385,0.0241513,0.0079751,0.0030862,0.0254287,,0.052631579,0,0.015444015,0,0
0.0029274,0.0343182,0.0107432,0.0027045,0.0368346,,0,0,0.05907173,0.070175439,0
0.0023965,0.0227067,0.0058816,0.0042907,0.0367803,,0.03125,0,0.271186441,0.96969697,0
0.0045417,0.023054,0.0080024,0.0046884,0.0340418,,0,0,0,0.05,0
0.0058699,0.0299264,0.0073117,0.0055395,0.0205575,,0,0,0.215139442,0,0
0.0025018,0.0194573,0.0086132,0.0032989,0.0231791,,0,0.029850746,0,0,0
0.0017191,0.0087126,0.0037468,0.0020014,0.0199295,,0.048192771,0.743589744,0.421568627,0.425,0.743589744
0.0016398,0.0077131,0.0040905,0.0022635,0.0236906,,0.930232558,0.25,0.248447205,0.206896552,0.25
0.0075782,0.0331603,0.012042,0.0048686,0.022847,,0.041237113,0,0.021680217,0.622641509,0.019230769
0.0036405,0.0228471,0.0083277,0.0045278,0.0188297,,0,0,0.206642066,0.949152542,0
0.0032815,0.0150894,0.0090338,0.004858,0.0252057,,0,0.505494505,0.344827586,0.023255814,0
0.0041863,0.0327946,0.0046817,0.0031085,0.0229505,,0.02247191,0,0,0.02247191,0
0.010904,0.0364162,0.021846,0.0118801,0.0456129,,0,0.029411765,0.25095057,0,0
0.0081435,0.0334695,0.0146168,0.0054962,0.0347797,,0.352941176,0,0.128113879,0.352941176,0.028169014
0.0063484,0.0190967,0.0061447,0.0053599,0.0232538,,0.071428571,0.019047619,0.412371134,0.6,0.019047619
0.005235,0.0322165,0.01124,0.0040313,0.0324704,,0.063492063,0,0.270072993,0.063492063,0
0.0142106,0.0507371,0.0126489,0.0070542,0.0277034,,0.041666667,0.217391304,0.25,0.041666667,0.217391304
0.0071868,0.0597796,0.032131,0.0076684,0.0285082,,0,0,0.007936508,0,0
0.0420992,0.0999398,0.0252323,0.0257712,0.025099,,0.964285714,0.037037037,0.015209125,0.964285714,0.033898305
0.0036315,0.0268926,0.0089899,0.002643,0.0191196,,0.036363636,0,0.206008584,0,0
0.0030928,0.0229723,0.0059085,0.0067032,0.0226369,,0.169014085,0.029850746,0.220588235,0.833333333,0.026315789
0.0097235,0.0423768,0.0178927,0.0176749,0.0234602,,0,0,0.285714286,0.973684211,0.028985507
0.0127449,0.0548192,0.0409961,0.0321416,0.0463664,,0.025974026,0.027027027,0.270967742,0,0
0.0252781,0.0638462,0.0163944,0.0129534,0.0224924,,0,0,0.268656716,0,0
